"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2018","2,783.8650","2,771.6028","2,785.8652","2,749.5747","-","0.45%"
"Jul 05, 2018","2,771.4529","2,785.6118","2,799.0608","2,766.0957","-","-0.48%"
"Jul 03, 2018","2,784.9519","2,777.1963","2,812.6631","2,762.0657","-","0.30%"
"Jul 02, 2018","2,776.5620","2,815.1438","2,816.5398","2,774.3230","-","-1.60%"
"Jun 29, 2018","2,821.6460","2,785.8889","2,827.5859","2,777.4336","-","1.23%"
"Jun 28, 2018","2,787.3960","2,779.8513","2,803.9729","2,773.2771","-","0.07%"
"Jun 27, 2018","2,785.4250","2,738.4172","2,793.0115","2,738.4172","-","1.73%"
"Jun 26, 2018","2,737.9641","2,700.5273","2,745.8291","2,690.4468","-","1.46%"
"Jun 25, 2018","2,698.5439","2,729.4873","2,729.4873","2,692.2297","-","-1.08%"
"Jun 22, 2018","2,728.1030","2,666.0901","2,729.4436","2,666.0901","-","2.33%"
"Jun 21, 2018","2,665.9490","2,683.4819","2,685.7539","2,647.1531","-","-0.65%"
"Jun 20, 2018","2,683.3401","2,678.1975","2,697.3806","2,665.0972","-","0.25%"
"Jun 19, 2018","2,676.7329","2,704.1460","2,704.1460","2,655.7051","-","-1.01%"
"Jun 18, 2018","2,704.0029","2,682.4756","2,707.0242","2,653.9580","-","0.83%"
"Jun 15, 2018","2,681.7639","2,742.6670","2,744.1616","2,678.1760","-","-2.22%"
"Jun 14, 2018","2,742.5210","2,764.9099","2,765.3899","2,736.8792","-","-0.80%"
"Jun 13, 2018","2,764.7629","2,754.8704","2,768.5806","2,738.3706","-","0.32%"
"Jun 12, 2018","2,755.8921","2,749.6980","2,764.8921","2,743.6062","-","0.24%"
"Jun 11, 2018","2,749.3831","2,753.9309","2,761.5125","2,732.6899","-","-0.16%"
"Jun 08, 2018","2,753.7710","2,761.6284","2,765.6538","2,742.6907","-","-0.27%"
"Jun 07, 2018","2,761.2170","2,731.2341","2,762.5564","2,730.3723","-","1.29%"
"Jun 06, 2018","2,726.1111","2,731.4114","2,749.9768","2,713.8298","-","-0.19%"
"Jun 05, 2018","2,731.2661","2,724.3469","2,734.5288","2,700.4583","-","0.37%"
"Jun 04, 2018","2,721.3101","2,759.5469","2,761.2058","2,719.7830","-","-1.37%"
"Jun 01, 2018","2,759.1101","2,785.2771","2,790.3691","2,756.8955","-","-0.89%"
"May 31, 2018","2,783.9180","2,796.2292","2,813.2754","2,773.3970","-","-0.46%"
"May 30, 2018","2,796.8530","2,760.0139","2,800.1580","2,745.2522","-","1.39%"
"May 29, 2018","2,758.4790","2,773.7190","2,779.5530","2,744.1914","-","-1.01%"
"May 25, 2018","2,786.7561","2,841.6458","2,842.7102","2,775.6704","-","-1.91%"
"May 24, 2018","2,841.0620","2,862.6184","2,863.4673","2,838.3901","-","-0.73%"
"May 23, 2018","2,861.8459","2,859.8572","2,862.9231","2,834.7986","-","0.06%"
"May 22, 2018","2,860.0740","2,849.8635","2,878.3281","2,849.8635","-","0.36%"
"May 21, 2018","2,849.7000","2,831.3665","2,853.6555","2,826.6477","-","0.82%"
"May 18, 2018","2,826.5249","2,832.7920","2,844.3508","2,824.8013","-","-0.22%"
"May 17, 2018","2,832.6431","2,826.7849","2,855.5183","2,826.6753","-","0.21%"
"May 16, 2018","2,826.6360","2,816.8472","2,827.6272","2,803.1011","-","0.35%"
"May 15, 2018","2,816.6990","2,812.2266","2,837.0259","2,794.2329","-","0.17%"
"May 14, 2018","2,811.9319","2,798.7581","2,815.8015","2,786.0928","-","0.49%"
"May 11, 2018","2,798.3279","2,814.0430","2,816.2893","2,794.0007","-","-0.54%"
"May 10, 2018","2,813.4109","2,804.0554","2,819.7429","2,789.8457","-","0.34%"
"May 09, 2018","2,803.9590","2,764.4504","2,810.1418","2,764.4504","-","1.84%"
"May 08, 2018","2,753.3540","2,784.9756","2,784.9756","2,714.7112","-","-1.13%"
"May 07, 2018","2,784.8149","2,766.5735","2,789.7214","2,764.8108","-","0.68%"
"May 04, 2018","2,766.0750","2,736.5276","2,772.7837","2,728.5398","-","1.10%"
"May 03, 2018","2,736.0581","2,725.6570","2,739.5703","2,709.6692","-","0.38%"
"May 02, 2018","2,725.7590","2,716.9146","2,729.5313","2,706.7073","-","0.34%"
"May 01, 2018","2,716.4041","2,744.3423","2,748.3250","2,706.3918","-","-1.01%"
"Apr 30, 2018","2,744.2019","2,728.3323","2,760.8013","2,710.0408","-","0.57%"
"Apr 27, 2018","2,728.7510","2,730.2737","2,733.3821","2,715.4351","-","-0.07%"
"Apr 26, 2018","2,730.7939","2,723.5161","2,739.2437","2,718.7874","-","0.33%"
"Apr 25, 2018","2,721.7871","2,714.2214","2,722.5049","2,698.3748","-","0.34%"
"Apr 24, 2018","2,712.5449","2,733.7532","2,745.9500","2,708.7888","-","-0.65%"
"Apr 23, 2018","2,730.3181","2,731.5000","2,738.1343","2,696.4419","-","-0.04%"
"Apr 20, 2018","2,731.3440","2,733.5437","2,736.0164","2,704.5232","-","-0.05%"
"Apr 19, 2018","2,732.6960","2,737.0012","2,765.5171","2,725.4934","-","-0.15%"
"Apr 18, 2018","2,736.8669","2,679.6716","2,740.9680","2,679.6716","-","2.14%"
"Apr 17, 2018","2,679.5330","2,679.6460","2,689.6250","2,660.3816","-","0.08%"
"Apr 16, 2018","2,677.4280","2,699.3105","2,699.3105","2,669.7529","-","-0.80%"
"Apr 13, 2018","2,698.9241","2,690.6226","2,706.5596","2,680.5410","-","0.31%"
"Apr 12, 2018","2,690.4939","2,690.0374","2,693.7769","2,664.8523","-","0.02%"
"Apr 11, 2018","2,689.9199","2,658.2380","2,707.2163","2,651.1133","-","1.19%"
"Apr 10, 2018","2,658.2600","2,605.5327","2,664.1814","2,600.5061","-","2.02%"
"Apr 09, 2018","2,605.5061","2,559.3970","2,608.3342","2,558.9006","-","1.82%"
"Apr 06, 2018","2,559.0249","2,587.8062","2,590.7656","2,552.0728","-","-1.11%"
"Apr 05, 2018","2,587.6531","2,571.5967","2,593.9038","2,566.1133","-","0.62%"
"Apr 04, 2018","2,571.7219","2,578.5759","2,582.1577","2,534.5759","-","-0.26%"
"Apr 03, 2018","2,578.4509","2,567.1008","2,588.8818","2,566.5432","-","0.42%"
"Apr 02, 2018","2,567.7461","2,614.6865","2,631.3579","2,566.9707","-","-1.72%"
"Mar 29, 2018","2,612.6030","2,595.8423","2,621.2949","2,589.6382","-","0.65%"
"Mar 28, 2018","2,595.7151","2,613.1460","2,613.1460","2,580.3215","-","-0.66%"
"Mar 27, 2018","2,613.0181","2,616.2690","2,638.1604","2,602.2026","-","-0.08%"
"Mar 26, 2018","2,615.0420","2,624.8384","2,640.1045","2,608.8467","-","-0.37%"
"Mar 23, 2018","2,624.7429","2,595.5713","2,626.7925","2,592.3484","-","1.09%"
"Mar 22, 2018","2,596.5071","2,615.3198","2,623.1841","2,592.5503","-","-0.69%"
"Mar 21, 2018","2,614.6570","2,574.4805","2,619.0527","2,573.0996","-","1.65%"
"Mar 20, 2018","2,572.3250","2,545.4077","2,585.1101","2,545.4077","-","1.11%"
"Mar 19, 2018","2,544.1831","2,563.2100","2,563.2100","2,532.8311","-","-0.74%"
"Mar 16, 2018","2,563.0710","2,543.6467","2,567.0938","2,535.1013","-","0.76%"
"Mar 15, 2018","2,543.8579","2,545.3318","2,554.3252","2,536.0498","-","-0.06%"
"Mar 14, 2018","2,545.4170","2,539.4470","2,553.8840","2,527.7288","-","0.24%"
"Mar 13, 2018","2,539.3291","2,545.3162","2,565.8643","2,529.4380","-","-0.23%"
"Mar 12, 2018","2,545.1150","2,562.4319","2,567.7856","2,526.1555","-","-0.65%"
"Mar 09, 2018","2,561.8689","2,523.3633","2,563.3601","2,519.1743","-","1.53%"
"Mar 08, 2018","2,523.2480","2,547.4924","2,550.7185","2,519.4165","-","-0.88%"
"Mar 07, 2018","2,545.6750","2,578.8411","2,582.7688","2,535.3750","-","-1.50%"
"Mar 06, 2018","2,584.4031","2,580.9263","2,598.5076","2,574.7080","-","0.15%"
"Mar 05, 2018","2,580.4160","2,550.3655","2,585.0112","2,539.4717","-","1.37%"
"Mar 02, 2018","2,545.5891","2,546.4229","2,550.7971","2,520.1450","-","0.12%"
"Mar 01, 2018","2,542.4661","2,555.9419","2,559.9607","2,516.9373","-","-0.52%"
"Feb 28, 2018","2,555.8230","2,592.6455","2,603.8044","2,552.6843","-","-1.49%"
"Feb 27, 2018","2,594.3940","2,616.0046","2,619.8916","2,588.3840","-","-0.79%"
"Feb 26, 2018","2,614.9331","2,602.4353","2,624.2327","2,597.4292","-","0.49%"
"Feb 23, 2018","2,602.2000","2,586.5835","2,604.6692","2,572.8567","-","0.60%"
"Feb 22, 2018","2,586.6069","2,561.7561","2,592.3342","2,538.4092","-","0.97%"
"Feb 21, 2018","2,561.8779","2,558.0125","2,565.2390","2,537.7771","-","0.09%"
"Feb 20, 2018","2,559.6689","2,564.7268","2,580.0378","2,554.7773","-","0.16%"
"Feb 16, 2018","2,555.6670","2,546.2532","2,562.0259","2,538.1802","-","0.47%"
"Feb 15, 2018","2,543.6851","2,529.8035","2,553.0122","2,506.5591","-","0.55%"
"Feb 14, 2018","2,529.7971","2,484.7271","2,535.8137","2,463.9419","-","1.73%"
"Feb 13, 2018","2,486.8530","2,485.6587","2,496.6624","2,468.7205","-","0.15%"
"Feb 12, 2018","2,483.1340","2,476.0515","2,517.4419","2,476.0425","-","0.35%"
"Feb 09, 2018","2,474.5930","2,533.0107","2,533.0107","2,451.6699","-","-2.29%"
"Feb 08, 2018","2,532.5029","2,547.7556","2,552.9102","2,522.1416","-","-0.62%"
"Feb 07, 2018","2,548.3069","2,591.7227","2,612.5342","2,538.7219","-","-1.68%"
"Feb 06, 2018","2,591.7339","2,609.7400","2,610.8904","2,585.8391","-","-0.93%"
"Feb 05, 2018","2,616.0610","2,644.4976","2,644.4976","2,605.9868","-","-1.07%"
"Feb 02, 2018","2,644.3401","2,668.7759","2,677.2842","2,624.0359","-","-0.80%"
"Feb 01, 2018","2,665.6270","2,645.6597","2,670.4734","2,637.5874","-","0.81%"
"Jan 31, 2018","2,644.1270","2,636.6809","2,644.9236","2,625.2917","-","-0.01%"
"Jan 30, 2018","2,644.4729","2,667.4958","2,667.8655","2,634.9919","-","-0.86%"
"Jan 29, 2018","2,667.4089","2,681.9858","2,690.3220","2,656.5596","-","-0.60%"
"Jan 26, 2018","2,683.6250","2,664.4912","2,689.4949","2,657.8816","-","0.57%"
"Jan 25, 2018","2,668.5300","2,673.2256","2,697.1909","2,660.3276","-","-0.11%"
"Jan 24, 2018","2,671.3540","2,638.3110","2,676.7170","2,636.7617","-","1.25%"
"Jan 23, 2018","2,638.2810","2,622.2576","2,643.2849","2,618.4060","-","0.74%"
"Jan 22, 2018","2,618.9541","2,608.6443","2,629.3076","2,606.1016","-","0.45%"
"Jan 19, 2018","2,607.2041","2,623.1274","2,623.1274","2,600.6995","-","-0.60%"
"Jan 18, 2018","2,623.0229","2,623.1367","2,627.4856","2,608.3494","-","0.09%"
"Jan 17, 2018","2,620.6890","2,610.1204","2,625.0999","2,599.5706","-","0.41%"
"Jan 16, 2018","2,609.9861","2,623.4507","2,634.4673","2,601.7332","-","-0.50%"
"Jan 12, 2018","2,623.0330","2,608.3196","2,624.5496","2,598.9480","-","0.49%"
"Jan 11, 2018","2,610.3491","2,603.5903","2,625.6555","2,602.8391","-","0.21%"
"Jan 10, 2018","2,604.7549","2,596.8296","2,613.2310","2,595.3662","-","0.48%"
"Jan 09, 2018","2,592.3630","2,570.5112","2,597.6294","2,563.5962","-","1.06%"
"Jan 08, 2018","2,565.1750","2,568.8643","2,575.8281","2,557.9685","-","0.00%"
"Jan 05, 2018","2,565.0569","2,587.8640","2,590.1956","2,558.6846","-","-0.91%"
"Jan 04, 2018","2,588.4900","2,586.1445","2,597.6345","2,580.8811","-","0.16%"
"Jan 03, 2018","2,584.4189","2,559.2454","2,586.9504","2,554.2493","-","1.00%"
"Jan 02, 2018","2,558.7339","2,558.6177","2,569.9487","2,551.9209","-","0.08%"
"Dec 29, 2017","2,556.7080","2,541.6355","2,561.9138","2,541.4453","-","0.58%"
"Dec 28, 2017","2,541.9641","2,527.3945","2,542.6309","2,525.7471","-","0.53%"
"Dec 27, 2017","2,528.4609","2,524.8650","2,532.5393","2,510.9441","-","0.08%"
"Dec 26, 2017","2,526.4700","2,481.7593","2,528.1604","2,479.7021","-","1.86%"
"Dec 22, 2017","2,480.3379","2,469.0771","2,481.0815","2,460.6133","-","0.36%"
"Dec 21, 2017","2,471.3630","2,460.8757","2,471.3630","2,451.4246","-","0.43%"
"Dec 20, 2017","2,460.7830","2,443.9175","2,461.7903","2,443.9175","-","0.75%"
"Dec 19, 2017","2,442.4390","2,432.4329","2,446.7158","2,430.5649","-","0.41%"
"Dec 18, 2017","2,432.4290","2,425.8716","2,444.0444","2,424.4143","-","0.35%"
"Dec 15, 2017","2,424.0471","2,418.7319","2,432.1870","2,418.3831","-","0.23%"
"Dec 14, 2017","2,418.5391","2,402.3040","2,420.3914","2,393.0332","-","0.71%"
"Dec 13, 2017","2,401.5190","2,417.2605","2,435.7292","2,400.1187","-","-0.61%"
"Dec 12, 2017","2,416.3701","2,443.4905","2,463.7773","2,411.7119","-","-1.15%"
"Dec 11, 2017","2,444.3831","2,424.3052","2,448.2964","2,417.7671","-","0.75%"
"Dec 08, 2017","2,426.0911","2,404.7788","2,436.0764","2,402.4556","-","0.87%"
"Dec 07, 2017","2,405.2419","2,395.0293","2,406.2947","2,388.4436","-","0.48%"
"Dec 06, 2017","2,393.6499","2,438.9490","2,440.4800","2,392.8003","-","-1.91%"
"Dec 05, 2017","2,440.3601","2,445.0869","2,449.0549","2,433.3396","-","-0.19%"
"Dec 04, 2017","2,444.9709","2,477.0437","2,477.4719","2,442.5259","-","-1.37%"
"Dec 01, 2017","2,478.9209","2,449.6736","2,493.2856","2,448.4373","-","1.24%"
"Nov 30, 2017","2,448.6631","2,460.0105","2,473.0757","2,439.6255","-","-0.43%"
"Nov 29, 2017","2,459.2900","2,471.3884","2,484.2715","2,446.4097","-","-0.62%"
"Nov 28, 2017","2,474.6169","2,477.0032","2,478.4849","2,460.6692","-","-0.19%"
"Nov 27, 2017","2,479.3650","2,488.4282","2,491.3069","2,464.7854","-","-0.36%"
"Nov 24, 2017","2,488.3740","2,475.6201","2,493.3103","2,475.3711","-","0.52%"
"Nov 22, 2017","2,475.4431","2,452.8530","2,476.4246","2,452.3352","-","1.03%"
"Nov 21, 2017","2,450.2090","2,438.5852","2,457.3806","2,437.0212","-","0.44%"
"Nov 20, 2017","2,439.5161","2,453.5444","2,453.7576","2,422.3752","-","-0.58%"
"Nov 17, 2017","2,453.8430","2,416.3972","2,456.2205","2,415.1096","-","1.58%"
"Nov 16, 2017","2,415.6750","2,426.0576","2,431.1235","2,412.6218","-","-0.44%"
"Nov 15, 2017","2,426.3999","2,433.4119","2,433.4119","2,412.8516","-","-0.28%"
"Nov 14, 2017","2,433.3279","2,471.4773","2,471.5837","2,420.9363","-","-1.56%"
"Nov 13, 2017","2,471.8181","2,478.8350","2,484.1265","2,462.6875","-","-0.20%"
"Nov 10, 2017","2,476.7461","2,484.8357","2,492.0525","2,470.3018","-","-0.33%"
"Nov 09, 2017","2,484.8440","2,479.2395","2,494.6384","2,471.8718","-","0.25%"
"Nov 08, 2017","2,478.6870","2,482.4465","2,502.7632","2,467.1633","-","-0.21%"
"Nov 07, 2017","2,483.8621","2,498.5234","2,504.5894","2,478.2039","-","-0.60%"
"Nov 06, 2017","2,498.9470","2,449.8389","2,503.7483","2,449.8389","-","2.11%"
"Nov 03, 2017","2,447.2351","2,419.9324","2,449.8452","2,417.0459","-","1.18%"
"Nov 02, 2017","2,418.7080","2,415.7805","2,420.8750","2,403.8923","-","0.13%"
"Nov 01, 2017","2,415.4829","2,416.5017","2,441.4968","2,404.8921","-","0.01%"
"Oct 31, 2017","2,415.2820","2,407.4568","2,421.0610","2,401.0066","-","0.33%"
"Oct 30, 2017","2,407.4280","2,397.3232","2,413.1421","2,397.0981","-","0.44%"
"Oct 27, 2017","2,396.9341","2,377.4531","2,398.6453","2,357.9399","-","0.86%"
"Oct 26, 2017","2,376.5210","2,364.4292","2,378.1772","2,354.4070","-","0.52%"
"Oct 25, 2017","2,364.2329","2,366.3484","2,374.9885","2,355.8267","-","-0.07%"
"Oct 24, 2017","2,365.9971","2,343.5737","2,366.8501","2,336.7773","-","0.95%"
"Oct 23, 2017","2,343.7161","2,345.2019","2,351.6997","2,339.8923","-","0.15%"
"Oct 20, 2017","2,340.2600","2,333.3342","2,343.7473","2,320.1013","-","0.34%"
"Oct 19, 2017","2,332.3149","2,346.1089","2,351.6006","2,323.9846","-","-0.57%"
"Oct 18, 2017","2,345.5750","2,346.7195","2,354.2126","2,336.2161","-","0.02%"
"Oct 17, 2017","2,345.0381","2,353.2744","2,361.1250","2,334.0298","-","-0.35%"
"Oct 16, 2017","2,353.2029","2,346.4590","2,370.0012","2,346.4590","-","0.47%"
"Oct 13, 2017","2,342.1890","2,314.8499","2,346.8799","2,314.8499","-","1.18%"
"Oct 12, 2017","2,314.7800","2,324.6086","2,325.2788","2,304.4021","-","-0.42%"
"Oct 11, 2017","2,324.6289","2,318.1965","2,326.2942","2,310.9028","-","0.24%"
"Oct 10, 2017","2,318.9861","2,284.6748","2,322.3530","2,284.2708","-","1.50%"
"Oct 09, 2017","2,284.7849","2,283.4175","2,288.8328","2,273.1519","-","0.11%"
"Oct 06, 2017","2,282.2429","2,324.7683","2,326.7932","2,273.6736","-","-1.77%"
"Oct 05, 2017","2,323.3379","2,293.2703","2,332.3755","2,292.0781","-","1.27%"
"Oct 04, 2017","2,294.2791","2,290.6741","2,305.4849","2,282.9224","-","-0.03%"
"Oct 03, 2017","2,294.9099","2,295.1311","2,303.0349","2,285.6140","-","-0.03%"
"Oct 02, 2017","2,295.6021","2,326.3560","2,326.9590","2,284.0769","-","-1.33%"
"Sep 29, 2017","2,326.4561","2,331.7661","2,336.0830","2,321.3938","-","-0.22%"
"Sep 28, 2017","2,331.5869","2,341.6848","2,357.3152","2,322.6707","-","-0.51%"
"Sep 27, 2017","2,343.5471","2,339.2085","2,350.8003","2,329.9910","-","0.18%"
"Sep 26, 2017","2,339.4441","2,353.7502","2,365.9690","2,328.1831","-","-0.66%"
"Sep 25, 2017","2,354.9719","2,318.3171","2,356.1584","2,310.6174","-","1.57%"
"Sep 22, 2017","2,318.5791","2,314.1384","2,320.8823","2,308.5698","-","0.20%"
"Sep 21, 2017","2,314.0640","2,322.3506","2,322.9956","2,304.2791","-","-0.35%"
"Sep 20, 2017","2,322.2830","2,292.3022","2,327.3835","2,292.3022","-","1.32%"
"Sep 19, 2017","2,291.9680","2,300.7449","2,312.8354","2,285.7212","-","-0.36%"
"Sep 18, 2017","2,300.2419","2,304.0313","2,317.3433","2,287.6650","-","-0.23%"
"Sep 15, 2017","2,305.6340","2,295.9841","2,307.2864","2,281.9341","-","0.43%"
"Sep 14, 2017","2,295.8469","2,286.2468","2,311.7661","2,281.6221","-","0.42%"
"Sep 13, 2017","2,286.2710","2,265.1143","2,287.7854","2,259.4312","-","0.94%"
"Sep 12, 2017","2,265.0491","2,263.4456","2,272.3545","2,251.0979","-","0.09%"
"Sep 11, 2017","2,263.1221","2,259.0613","2,268.7256","2,241.5847","-","0.21%"
"Sep 08, 2017","2,258.3279","2,289.2617","2,299.6064","2,253.6299","-","-1.34%"
"Sep 07, 2017","2,289.0750","2,289.5493","2,295.6887","2,281.3364","-","-0.02%"
"Sep 06, 2017","2,289.5649","2,274.8491","2,293.4785","2,266.3511","-","0.63%"
"Sep 05, 2017","2,275.1421","2,254.2771","2,281.9204","2,243.0718","-","0.94%"
"Sep 01, 2017","2,253.9280","2,249.7759","2,254.7266","2,233.9900","-","0.10%"
"Aug 31, 2017","2,251.6650","2,194.1609","2,252.4502","2,187.3584","-","2.70%"
"Aug 30, 2017","2,192.3899","2,199.4709","2,207.0190","2,187.8298","-","-0.43%"
"Aug 29, 2017","2,201.7949","2,201.2810","2,210.6289","2,189.9536","-","0.14%"
"Aug 28, 2017","2,198.7290","2,222.0918","2,222.0918","2,192.4958","-","-0.54%"
"Aug 25, 2017","2,210.7681","2,210.3496","2,225.4158","2,201.4363","-","0.02%"
"Aug 24, 2017","2,210.2881","2,216.1501","2,224.4424","2,197.3789","-","-0.26%"
"Aug 23, 2017","2,216.0691","2,200.8667","2,217.4485","2,193.8574","-","0.68%"
"Aug 22, 2017","2,201.1951","2,196.1863","2,210.7102","2,191.2764","-","0.25%"
"Aug 21, 2017","2,195.6230","2,219.8025","2,226.2837","2,189.4861","-","-1.09%"
"Aug 18, 2017","2,219.8040","2,186.0857","2,224.1433","2,178.7754","-","1.55%"
"Aug 17, 2017","2,186.0239","2,182.5679","2,189.4253","2,168.4524","-","0.17%"
"Aug 16, 2017","2,182.3889","2,196.1741","2,210.5161","2,180.8484","-","-0.62%"
"Aug 15, 2017","2,196.1121","2,203.8130","2,204.7710","2,182.4216","-","-0.36%"
"Aug 14, 2017","2,204.0259","2,233.0498","2,235.3594","2,202.0168","-","-1.29%"
"Aug 11, 2017","2,232.8560","2,228.0386","2,237.1150","2,210.6433","-","0.23%"
"Aug 10, 2017","2,227.7930","2,258.3076","2,280.2258","2,224.9063","-","-1.34%"
"Aug 09, 2017","2,258.0029","2,248.0195","2,261.3540","2,239.7903","-","0.45%"
"Aug 08, 2017","2,247.9280","2,249.0000","2,262.7097","2,237.1042","-","-0.04%"
"Aug 07, 2017","2,248.9351","2,249.5247","2,254.9077","2,228.1809","-","0.01%"
"Aug 04, 2017","2,248.7461","2,240.9521","2,250.5811","2,227.9319","-","0.35%"
"Aug 03, 2017","2,240.8721","2,255.0374","2,263.1096","2,236.2295","-","-0.67%"
"Aug 02, 2017","2,256.0049","2,234.8989","2,257.0144","2,227.9109","-","0.74%"
"Aug 01, 2017","2,239.5339","2,270.3301","2,275.5293","2,220.7537","-","-1.31%"
"Jul 31, 2017","2,269.2939","2,259.1960","2,271.7312","2,247.9990","-","0.38%"
"Jul 28, 2017","2,260.6450","2,244.8425","2,265.6123","2,238.3633","-","0.71%"
"Jul 27, 2017","2,244.8159","2,229.5313","2,249.1191","2,224.6980","-","0.69%"
"Jul 26, 2017","2,229.4580","2,209.2305","2,231.2083","2,207.1992","-","1.19%"
"Jul 25, 2017","2,203.2129","2,171.2517","2,207.8523","2,170.8660","-","1.52%"
"Jul 24, 2017","2,170.2090","2,168.5247","2,177.9121","2,153.7881","-","0.02%"
"Jul 21, 2017","2,169.8181","2,203.1035","2,210.2478","2,164.5322","-","-1.51%"
"Jul 20, 2017","2,203.1470","2,209.1306","2,225.2937","2,200.3987","-","-0.27%"
"Jul 19, 2017","2,209.0190","2,183.7229","2,211.5210","2,177.7026","-","1.16%"
"Jul 18, 2017","2,183.6589","2,173.8645","2,203.5703","2,171.8506","-","0.45%"
"Jul 17, 2017","2,173.8010","2,183.0337","2,188.9575","2,173.1809","-","-0.41%"
"Jul 14, 2017","2,182.7329","2,163.4131","2,187.5828","2,159.4443","-","0.90%"
"Jul 13, 2017","2,163.3291","2,161.3896","2,173.2312","2,145.8389","-","0.09%"
"Jul 12, 2017","2,161.4099","2,165.4663","2,187.0542","2,155.4529","-","0.05%"
"Jul 11, 2017","2,160.2891","2,139.6709","2,164.4617","2,120.4390","-","0.97%"
"Jul 10, 2017","2,139.5801","2,130.6753","2,150.7944","2,123.2529","-","0.44%"
"Jul 07, 2017","2,130.2070","2,162.5664","2,162.5664","2,118.5098","-","-1.56%"
"Jul 06, 2017","2,163.9709","2,161.8286","2,183.3137","2,151.0918","-","0.38%"
"Jul 05, 2017","2,155.7949","2,201.2810","2,204.9070","2,150.7524","-","-2.06%"
"Jul 03, 2017","2,201.1531","2,169.9941","2,202.6914","2,169.9941","-","1.44%"
"Jun 30, 2017","2,169.8130","2,128.7751","2,170.7058","2,128.0642","-","1.93%"
"Jun 29, 2017","2,128.7161","2,113.9475","2,140.8008","2,113.9475","-","0.75%"
"Jun 28, 2017","2,112.8069","2,095.5403","2,115.1111","2,085.6323","-","0.83%"
"Jun 27, 2017","2,095.4819","2,071.3167","2,105.1775","2,071.0923","-","1.17%"
"Jun 26, 2017","2,071.2590","2,063.6086","2,080.0015","2,049.7368","-","0.49%"
"Jun 23, 2017","2,061.1680","2,053.9905","2,067.3940","2,050.1682","-","0.37%"
"Jun 22, 2017","2,053.6580","2,054.8484","2,068.7583","2,046.1079","-","-0.05%"
"Jun 21, 2017","2,054.6460","2,080.2893","2,095.4905","2,045.2152","-","-1.23%"
"Jun 20, 2017","2,080.2310","2,105.0496","2,113.9063","2,064.7266","-","-1.18%"
"Jun 19, 2017","2,105.0991","2,120.0378","2,126.8569","2,102.1724","-","-0.76%"
"Jun 16, 2017","2,121.1531","2,106.9138","2,124.5488","2,106.2891","-","0.64%"
"Jun 15, 2017","2,107.5930","2,108.6079","2,112.0779","2,095.8491","-","-0.06%"
"Jun 14, 2017","2,108.7649","2,149.2358","2,155.4314","2,106.4158","-","-2.11%"
"Jun 13, 2017","2,154.2300","2,147.4380","2,157.0337","2,136.4932","-","0.32%"
"Jun 12, 2017","2,147.3789","2,158.0400","2,175.2673","2,145.7893","-","-0.50%"
"Jun 09, 2017","2,158.1970","2,149.5291","2,167.3411","2,139.7380","-","0.41%"
"Jun 08, 2017","2,149.4270","2,147.5513","2,164.9680","2,140.4016","-","0.13%"
"Jun 07, 2017","2,146.5879","2,193.3269","2,196.6072","2,144.9375","-","-2.13%"
"Jun 06, 2017","2,193.3181","2,176.7725","2,196.1960","2,167.4900","-","0.76%"
"Jun 05, 2017","2,176.7351","2,192.2656","2,211.5908","2,169.5530","-","-0.69%"
"Jun 02, 2017","2,191.8721","2,206.7366","2,207.5422","2,166.6780","-","-0.80%"
"Jun 01, 2017","2,209.4880","2,213.2307","2,230.3843","2,202.0925","-","-0.13%"
"May 31, 2017","2,212.3279","2,240.4822","2,246.3044","2,199.1726","-","-1.31%"
"May 30, 2017","2,241.6050","2,258.0349","2,259.4766","2,227.0903","-","-0.67%"
"May 26, 2017","2,256.8250","2,242.7373","2,258.0017","2,221.5198","-","0.63%"
"May 25, 2017","2,242.7380","2,296.1858","2,312.0974","2,236.5122","-","-2.25%"
"May 24, 2017","2,294.2900","2,300.8450","2,311.4961","2,285.1096","-","-0.28%"
"May 23, 2017","2,300.7859","2,304.3628","2,307.1460","2,286.7979","-","-0.16%"
"May 22, 2017","2,304.4121","2,289.7959","2,311.9546","2,289.7959","-","0.68%"
"May 19, 2017","2,288.8430","2,248.2505","2,290.2993","2,247.7361","-","1.81%"
"May 18, 2017","2,248.1941","2,249.8296","2,254.6877","2,213.5735","-","-0.06%"
"May 17, 2017","2,249.5569","2,234.4473","2,259.9590","2,219.3718","-","0.68%"
"May 16, 2017","2,234.3911","2,239.4709","2,250.4363","2,231.7241","-","-0.22%"
"May 15, 2017","2,239.3931","2,221.1707","2,265.9250","2,217.9565","-","0.83%"
"May 12, 2017","2,220.8689","2,213.8184","2,224.3711","2,209.3982","-","0.32%"
"May 11, 2017","2,213.7629","2,198.9619","2,222.4329","2,198.8855","-","0.68%"
"May 10, 2017","2,198.9070","2,162.5857","2,207.3469","2,162.4441","-","1.74%"
"May 09, 2017","2,161.2229","2,175.7949","2,188.2063","2,155.8828","-","-0.67%"
"May 08, 2017","2,175.7581","2,178.3252","2,195.1328","2,157.6267","-","-0.11%"
"May 05, 2017","2,178.1250","2,159.7417","2,189.8066","2,119.4514","-","0.87%"
"May 04, 2017","2,159.3911","2,223.1445","2,223.1445","2,154.7461","-","-2.90%"
